EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,FireReason
1007,Edward,TRUE,25-Oct-20,26-Sep-21,Software Engineer,Robert Wright,edward.true@bilearner.com,SVG,Exited,Part-Time,Zone A,Part-Time,Involuntary,Recently however meeting economic.,Software Engineering,General - Con,3/18/2000,MA,Lineman,Male,2451,Black,Widowed,Fully Meets,3,Personal reasons
1008,Judith,Carabbio,28-Aug-19,4-May-20,Software Engineer,Mark Martinez,judith.carabbio@bilearner.com,BPC,Exited,Contract,Zone B,Temporary,Voluntary,Instead story skill financial who.,Software Engineering,General - Con,12/21/1981,MA,Foreman,Female,2132,Hispanic,Married,Fully Meets,3,Poor performance
1009,Adell,Saada,13-Jun-19,12-Jan-23,Software Engineer,Linda King,adell.saada@bilearner.com,NEL,Exited,Part-Time,Zone C,Temporary,Retirement,Exactly vote including easy.,Software Engineering,General - Con,3/1/1987,MA,Model Assistant,Female,2132,Other,Single,Fully Meets,3,Going back to school
1010,Kamari,Hunter,12-Jan-21,18-Mar-22,Software Engineer,Daniel Allen,kamari.hunter@bilearner.com,EW,Exited,Part-Time,Zone C,Temporary,Voluntary,West note present Mr woman family.,Software Engineering,Field Operations,10/21/1992,MA,Supervisor,Male,12889,Hispanic,Divorced,Fully Meets,3,Conflict with manager
1011,Sarah,Malone,7-Feb-22,12-Feb-23,Software Engineer,Sarah Robinson,sarah.malone@bilearner.com,MSC,Exited,Contract,Zone A,Temporary,Resignation,Professor situation they bag interest there.,Software Engineering,General - Con,2/22/1948,MA,Foreman,Male,21340,Hispanic,Married,Fully Meets,3,Personal reasons
1012,Skyler,Blackwell,9-Nov-20,6-Jun-21,Software Engineer,Mark White,skyler.blackwell@bilearner.com,TNS,Exited,Contract,Zone A,Temporary,Involuntary,Get apply economy artist right benefit ground.,Software Engineering,General - Eng,10/3/1978,MA,Administrative,Male,67544,White,Single,Fully Meets,3,Position eliminated
1013,Jasmin,Shah,13-May-20,,Software Engineer,Sarah Robinson,jasmin.shah@bilearner.com,PYZ,Active,Part-Time,Zone B,Full-Time,Unk,,Software Engineering,Engineers,11/19/1974,MA,Engineer,Male,36398,Asian,Single,Fully Meets,3,
1014,Kole,Quinn,31-Dec-22,13-Jul-23,Shared Services Manager,Laura Miller,kole.quinn@bilearner.com,WBL,Exited,Part-Time,Zone A,Full-Time,Retirement,I back place no three offer economic.,Software Engineering,Catv,7/13/1953,MA,Clerk,Male,2562,Other,Single,Fully Meets,3,Seeking new challenges
1015,Ansley,Jackson,3-Dec-18,,Shared Services Manager,Mark Davis,ansley.jackson@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Unk,,Software Engineering,People Services,12/4/1961,MA,Vp,Female,22621,White,Married,Fully Meets,3,
1016,Jayda,Reese,21-Feb-20,29-May-21,Senior BI Developer,Mark Davis,jayda.reese@bilearner.com,PL,Exited,Part-Time,Zone B,Part-Time,Involuntary,Friend agree stock teach price fish.,Admin Offices,Shop (Fleet),3/8/1956,MA,Mechanic,Female,64065,White,Single,Fully Meets,3,Better opportunity
1017,Julien,Whitehead,7-Sep-20,15-Dec-21,Senior BI Developer,Mark Davis,julien.whitehead@bilearner.com,BPC,Exited,Full-Time,Zone B,Full-Time,Involuntary,True system strong often experience.,Admin Offices,Field Operations,7/5/1947,MA,Laborer,Female,97374,Black,Single,Fully Meets,3,Company downsizing
1018,Alan,Haynes,19-Jun-20,8-Dec-21,Senior BI Developer,Linda King,alan.haynes@bilearner.com,CCDR,Exited,Part-Time,Zone A,Part-Time,Involuntary,When price group admit fall fly around.,Admin Offices,General - Con,2/24/1942,MA,Laborer,Female,87646,White,Married,Fully Meets,3,Found a better role
1019,Kamryn,Herrera,14-Oct-22,28-Jul-23,Software Engineer,Jennifer Young,kamryn.herrera@bilearner.com,EW,Exited,Full-Time,Zone A,Temporary,Retirement,Article tough away forward home. Night author so.,Software Engineering,Fielders,11/28/1978,MA,Engineer,Male,77974,Hispanic,Widowed,Fully Meets,3,Relocation
1020,Kelvin,Foster,20-Jun-23,18-Jul-23,Software Engineer,David Harris,kelvin.foster@bilearner.com,MSC,Exited,Contract,Zone C,Full-Time,Resignation,Man issue never strategy will maintain resource.,Software Engineering,Field Operations,12/20/1990,MA,Supervisor,Female,42126,Black,Widowed,Fully Meets,3,Career change
1021,Joe,Fletcher,9-Nov-20,17-Jul-23,Software Engineer,Joseph Walker,joe.fletcher@bilearner.com,TNS,Exited,Full-Time,Zone C,Full-Time,Resignation,Section hospital clearly season history.,Software Engineering,General - Eng,1/25/1989,MA,Billing,Male,51613,Hispanic,Single,Fully Meets,3,End of contract term
1022,Frederick,Howe,19-Sep-22,,Software Engineer,Laura Miller,frederick.howe@bilearner.com,PYZ,Active,Part-Time,Zone A,Temporary,Unk,,Software Engineering,Field Operations,6/11/1962,MA,Engineer,Male,12765,Black,Divorced,Fully Meets,3,
1023,Nickolas,Davila,9-Nov-18,10-Oct-21,Shared Services Manager,Mark Davis,nickolas.davila@bilearner.com,WBL,Exited,Contract,Zone C,Part-Time,Voluntary,Each wish foot person morning per significant.,Software Engineering,General - Con,4/5/1992,MA,Clerk,Male,64122,Hispanic,Divorced,Fully Meets,3,Not a good culture fit
1024,Kasey,Boyer,30-Dec-18,23-Jun-21,Shared Services Manager,Laura Miller,kasey.boyer@bilearner.com,NEL,Exited,Contract,Zone A,Part-Time,Involuntary,Free may every real agency as blue maintain.,Software Engineering,Fielders,3/30/1987,MA,Coordinator,Female,91332,Other,Divorced,Fully Meets,3,Health reasons
1025,Giovanni,Jenkins,11-May-23,15-May-23,Senior BI Developer,Daniel Harris,giovanni.jenkins@bilearner.com,PL,Exited,Full-Time,Zone A,Temporary,Retirement,Quite none ten order.,Admin Offices,Field Operations,11/13/1960,MA,Foreman,Female,39827,Other,Divorced,Fully Meets,3,Attendance issues
1026,Alexis,Moss,3-Nov-22,9-Feb-23,Senior BI Developer,Betty Walker,alexis.moss@bilearner.com,BPC,Exited,Contract,Zone A,Part-Time,Resignation,Where forward evening huge cost share eat.,Admin Offices,Engineers,11/7/1950,MA,Engineer,Female,27418,Other,Widowed,Fully Meets,3,Work-life balance
1027,Joanna,Murphy,14-Jun-20,29-May-21,Senior BI Developer,David Garcia,joanna.murphy@bilearner.com,CCDR,Exited,Part-Time,Zone A,Full-Time,Voluntary,Open test message part risk.,Admin Offices,General - Con,12/21/1962,MA,Flagger,Male,24931,Other,Single,Fully Meets,3,Seeking higher pay
1028,Joseph,Schmidt,15-Oct-19,1-Jan-23,Software Engineer,David Garcia,joseph.schmidt@bilearner.com,PYZ,Exited,Full-Time,Zone C,Part-Time,Resignation,Federal less every character section think white.,Software Engineering,General - Con,10/22/2000,MA,Model Assistant,Male,2121,Asian,Single,Fully Meets,3,Company downsizing
1029,Brittany,Hurley,28-Apr-20,,Software Engineer,Mark Harris,brittany.hurley@bilearner.com,SVG,Active,Part-Time,Zone B,Part-Time,Unk,,Software Engineering,Field Operations,6/1/1979,MA,Specialist,Female,97697,Asian,Divorced,Fully Meets,3,
1030,Niko,Hamilton,29-Oct-19,,Software Engineer,Paul Clark,niko.hamilton@bilearner.com,TNS,Active,Contract,Zone C,Temporary,Unk,,Software Engineering,Field Operations,7/6/1955,MA,Foreman,Male,75783,Black,Single,Fully Meets,3,
1031,Ruben,Martinez,28-Apr-21,,Software Engineer,Joseph Walker,ruben.martinez@bilearner.com,WBL,Active,Part-Time,Zone B,Temporary,Unk,,Software Engineering,General - Con,10/29/1972,MA,Lineman,Male,26111,White,Widowed,Fully Meets,3,
1032,Kiley,Haynes,19-Apr-22,26-Aug-22,Software Engineer,Mark Walker,kiley.haynes@bilearner.com,PYZ,Exited,Full-Time,Zone C,Part-Time,Voluntary,Off part culture choose strong public.,Software Engineering,Aerial,7/1/1954,MA,Laborer,Male,50656,Asian,Widowed,Fully Meets,3,Relocation
1033,Blaine,Brooks,28-Mar-23,,Shared Services Manager,Jennifer Young,blaine.brooks@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,Unk,,Software Engineering,Field Operations,3/28/1997,MA,Operator,Male,71808,Other,Single,Fully Meets,3,
1034,Dennis,Livingston,6-May-19,,Shared Services Manager,Joseph Miller,dennis.livingston@bilearner.com,NEL,Active,Full-Time,Zone C,Part-Time,Unk,,Software Engineering,Project Management - Con,12/8/1977,MA,Manager,Female,1043,Black,Single,Fully Meets,3,
1035,Case,Russell,13-Oct-20,,Senior BI Developer,Betty Martin,case.russell@bilearner.com,PL,Active,Full-Time,Zone A,Temporary,Unk,,Admin Offices,Underground,2/16/1979,MA,Laborer,Female,41260,Asian,Divorced,Fully Meets,3,
1036,Kody,Jimenez,6-Jul-21,25-Nov-21,Senior BI Developer,Paul King,kody.jimenez@bilearner.com,BPC,Exited,Part-Time,Zone A,Part-Time,Resignation,Teacher door money tend song.,Admin Offices,Field Operations,8/8/1993,MA,Foreman,Male,15346,Asian,Single,Fully Meets,3,Found a better role
1037,Zoe,Colon,24-Sep-20,2-Nov-20,Software Engineer,James Harris,zoe.colon@bilearner.com,CCDR,Exited,Part-Time,Zone C,Full-Time,Voluntary,Accept knowledge drop bar understand.,Software Engineering,Fielders,7/27/1993,MA,Engineer,Male,4876,Other,Widowed,Fully Meets,3,Poor performance
1038,Courtney,Cowan,18-Jan-23,,Software Engineer,David Harris,courtney.cowan@bilearner.com,SVG,Active,Contract,Zone B,Part-Time,Unk,,Software Engineering,Field Operations,5/4/1971,MA,Crew Leader,Male,14886,Hispanic,Married,Fully Meets,3,
1039,Nolan,Perez,22-Aug-19,25-Mar-22,Software Engineer,Susan Garcia,nolan.perez@bilearner.com,EW,Exited,Part-Time,Zone B,Part-Time,Involuntary,Under follow guess lot minute able history face.,Software Engineering,Finance & Accounting,11/17/1982,MA,Administrative,Female,46407,Other,Widowed,Fully Meets,3,Going back to school
1040,Katrina,Farrell,25-Jul-19,17-Dec-22,Software Engineer,Betty Martin,katrina.farrell@bilearner.com,MSC,Exited,Contract,Zone A,Part-Time,Retirement,Main customer television phone staff family.,Software Engineering,Field Operations,4/25/1972,MA,Technician,Male,74234,White,Divorced,Fully Meets,3,Not a good culture fit
1041,Camden,Kelly,11-Nov-19,10-Jan-20,Software Engineer,Jessica King,camden.kelly@bilearner.com,TNS,Exited,Full-Time,Zone A,Full-Time,Retirement,Suffer consider store find up.,Software Engineering,Engineers,11/4/1976,MA,Administrative,Male,45272,White,Single,Fully Meets,3,Work-life balance
1042,Milo,Hood,16-Jul-22,,Software Engineer,David Garcia,milo.hood@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,Unk,,Software Engineering,Field Operations,8/18/1942,MA,Driller,Male,96170,Black,Widowed,Fully Meets,3,
1043,Kale,Lang,19-Dec-22,10-May-23,Shared Services Manager,David Harris,kale.lang@bilearner.com,WBL,Exited,Full-Time,Zone C,Part-Time,Resignation,Agreement particular scene also war who.,Software Engineering,Splicing,12/16/1955,MA,Billing,Female,65963,White,Married,Fully Meets,3,Position eliminated
1044,Shyanne,Stark,15-Sep-20,,Shared Services Manager,Jennifer Taylor,shyanne.stark@bilearner.com,NEL,Active,Contract,Zone A,Temporary,Unk,,Software Engineering,Field Operations,9/16/1956,MA,Foreman,Female,75123,Hispanic,Divorced,Fully Meets,3,
1045,Elliott,Ashley,4-Oct-20,27-Feb-23,Senior BI Developer,Sarah Young,elliott.ashley@bilearner.com,PL,Exited,Full-Time,Zone C,Temporary,Involuntary,Artist technology ever body provide today doctor.,Admin Offices,Catv,6/10/1963,MA,Foreman,Female,11164,Black,Single,Fully Meets,3,Health reasons
1046,Genesis,Todd,23-Apr-22,3-Aug-22,Software Engineer,William Taylor,genesis.todd@bilearner.com,CCDR,Exited,Full-Time,Zone A,Temporary,Involuntary,Former treat check special economy.,Software Engineering,Underground,11/17/1962,MA,Laborer,Male,65978,White,Single,Fully Meets,3,Personal reasons
1047,Sincere,Jimenez,27-Nov-21,,Software Engineer,Betty Martin,sincere.jimenez@bilearner.com,SVG,Active,Contract,Zone A,Part-Time,Unk,,Software Engineering,Field Operations,11/24/1947,MA,Technician,Female,73877,Hispanic,Single,Fully Meets,3,
1048,Stephen,Daugherty,29-Nov-19,,Software Engineer,Paul Young,stephen.daugherty@bilearner.com,EW,Active,Part-Time,Zone A,Temporary,Unk,,Software Engineering,General - Con,7/19/1956,MA,Helper,Male,48971,Asian,Widowed,Fully Meets,3,
1049,Demarion,Morrow,30-May-19,19-Dec-20,Software Engineer,Michael Walker,demarion.morrow@bilearner.com,MSC,Exited,Part-Time,Zone B,Part-Time,Involuntary,Plan capital firm foreign.,Software Engineering,Field Operations,9/26/1954,MA,Technician,Male,16259,White,Married,Fully Meets,3,Better opportunity
1050,Steven,Schneider,23-Nov-20,,Software Engineer,Michael Thompson,steven.schneider@bilearner.com,TNS,Active,Contract,Zone B,Temporary,Unk,,Software Engineering,Finance & Accounting,7/4/1993,MA,Accounting,Male,64114,Black,Widowed,Fully Meets,3,
1051,Devon,Hinton,8-Apr-22,11-Jan-23,Software Engineer,Mark Davis,devon.hinton@bilearner.com,PYZ,Exited,Full-Time,Zone C,Part-Time,Involuntary,Her office place.,Software Engineering,Field Operations,4/29/1981,MA,Operator,Male,14669,White,Divorced,Fully Meets,3,Seeking new challenges
1052,Jacquelyn,Johns,25-Feb-21,4-Jun-21,Shared Services Manager,James Allen,jacquelyn.johns@bilearner.com,WBL,Exited,Contract,Zone B,Part-Time,Voluntary,Plant enjoy these drive themselves never hit PM.,Software Engineering,General - Con,6/21/1980,MA,Foreman,Female,52448,Hispanic,Single,Fully Meets,3,Conflict with manager
1053,Blaine,Keith,13-Mar-19,7-Apr-21,Shared Services Manager,Robert Young,blaine.keith@bilearner.com,NEL,Exited,Contract,Zone C,Full-Time,Resignation,Wind commercial in ahead will realize.,Software Engineering,Project Management - Con,7/25/1947,MA,Project Manager,Female,43336,Hispanic,Divorced,Fully Meets,3,Career change
1054,Phillip,Salazar,12-Feb-23,,Software Engineer,Betty Walker,phillip.salazar@bilearner.com,PL,Active,Part-Time,Zone A,Full-Time,Unk,,Software Engineering,Engineers,5/10/1993,MA,Project Manager,Male,56271,White,Single,Fully Meets,3,
1055,Chaz,Webb,8-Sep-18,,Software Engineer,Karen Robinson,chaz.webb@bilearner.com,PYZ,Active,Contract,Zone C,Full-Time,Unk,,Software Engineering,Field Operations,11/24/1995,MA,Laborer,Female,56708,White,Widowed,Fully Meets,3,
1056,Desmond,Anderson,18-Nov-21,,Software Engineer,Daniel Harris,desmond.anderson@bilearner.com,SVG,Active,Contract,Zone C,Temporary,Unk,,Software Engineering,Wireline Construction,9/1/1943,MA,Driver,Male,12869,Hispanic,Widowed,Fully Meets,3,
1057,Sophie,Decker,1-Jul-23,,Software Engineer,David Garcia,sophie.decker@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Unk,,Software Engineering,Wireline Construction,10/27/1998,MA,Foreman,Male,18240,Asian,Widowed,Fully Meets,3,
1058,Lena,Bryan,18-Apr-22,,Software Engineer,James Martinez,lena.bryan@bilearner.com,WBL,Active,Contract,Zone C,Temporary,Unk,,Software Engineering,Billable Consultants,3/13/1942,MA,Technician,Male,77311,Hispanic,Married,Fully Meets,3,
1059,Kelsie,Mccormick,29-Apr-23,,Software Engineer,Daniel Harris,kelsie.mccormick@bilearner.com,BPC,Active,Part-Time,Zone C,Full-Time,Unk,,Software Engineering,Engineers,5/23/1974,MA,Engineer,Female,63959,Asian,Widowed,Fully Meets,3,
1060,Frida,Livingston,10-Oct-18,25-Dec-18,Shared Services Manager,Michael Walker,frida.livingston@bilearner.com,CCDR,Exited,Part-Time,Zone B,Full-Time,Voluntary,Improve center sure Mr respond for recent.,Software Engineering,General - Con,2/5/1976,MA,Project Manager,Female,20331,Black,Single,Fully Meets,3,Seeking higher pay
1061,Isai,Alvarado,20-Nov-22,,Shared Services Manager,William Clark,isai.alvarado@bilearner.com,EW,Active,Part-Time,Zone C,Part-Time,Unk,,Software Engineering,General - Sga,5/21/1993,MA,Specialist,Female,45515,Other,Single,Fully Meets,3,
1062,Travis,Vasquez,18-May-19,14-Jan-20,Software Engineer,Jennifer Young,travis.vasquez@bilearner.com,BPC,Exited,Part-Time,Zone A,Part-Time,Involuntary,Rise activity learn step power simple sure.,Software Engineering,Engineers,11/3/1969,MA,Program Manager,Male,59717,Hispanic,Married,Fully Meets,3,Position eliminated
1063,Jazlene,Maynard,22-Jun-21,,Software Engineer,Michael Walker,jazlene.maynard@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Unk,,Software Engineering,Aerial,4/19/1945,MA,Foreman,Female,15748,Black,Single,Fully Meets,3,
1064,Wyatt,Donovan,30-Mar-22,13-Apr-22,Software Engineer,Michael Thompson,wyatt.donovan@bilearner.com,SVG,Exited,Part-Time,Zone A,Part-Time,Retirement,North help rock stage someone book.,Software Engineering,Field Operations,2/24/1987,MA,Technician,Male,67106,White,Divorced,Fully Meets,3,Better opportunity
1065,Nathaly,Cooper,28-Aug-18,,Software Engineer,Laura Miller,nathaly.cooper@bilearner.com,EW,Active,Contract,Zone C,Temporary,Unk,,Software Engineering,Engineers,6/26/1995,MA,Engineer,Male,33438,Other,Widowed,Fully Meets,3,
1066,Gage,Weeks,27-Dec-21,5-Jan-23,Software Engineer,John Thompson,gage.weeks@bilearner.com,MSC,Exited,Full-Time,Zone C,Temporary,Voluntary,Face garden central since several food.,Software Engineering,Catv,4/23/1981,MA,Operator,Male,61106,Hispanic,Single,Fully Meets,3,Conflict with manager
1067,Gavin,Frye,14-Nov-20,,Software Engineer,Laura Miller,gavin.frye@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Unk,,Software Engineering,Field Operations,12/7/1948,MA,Technician,Female,25160,White,Married,Fully Meets,3,
1068,Amber,Ross,1-Oct-21,,Software Engineer,Laura Miller,amber.ross@bilearner.com,PYZ,Active,Full-Time,Zone B,Part-Time,Unk,,Software Engineering,Wireline Construction,12/24/1998,MA,Project Manager,Female,52694,Black,Widowed,Fully Meets,3,
1069,Wyatt,Edwards,13-Oct-18,28-May-23,Shared Services Manager,Daniel Robinson,wyatt.edwards@bilearner.com,WBL,Exited,Full-Time,Zone B,Part-Time,Resignation,Really full stand face explain would keep energy.,Software Engineering,General - Con,9/13/1975,MA,Foreman,Female,30264,Other,Widowed,Fully Meets,3,Seeking new challenges
1070,Karla,Reed,15-Dec-18,28-May-22,Shared Services Manager,Mark Walker,karla.reed@bilearner.com,NEL,Exited,Full-Time,Zone C,Temporary,Resignation,Or add data indicate account father early these.,Software Engineering,General - Sga,11/4/1998,MA,Project Manager,Male,22326,Black,Married,Fully Meets,3,Relocation
1071,Yadira,Mcmillan,28-Mar-19,17-Oct-20,Software Engineer,Robert Wright,yadira.mcmillan@bilearner.com,PL,Exited,Contract,Zone A,Part-Time,Involuntary,Guy ten dream. Thing he care series.,Software Engineering,Field Operations,6/23/1968,MA,Laborer,Male,30139,Black,Married,Fully Meets,3,Going back to school
1072,Fernando,Mcconnell,27-Dec-18,,Software Engineer,Susan Allen,fernando.mcconnell@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,Unk,,Software Engineering,Field Operations,1/20/1977,MA,Operator,Female,93329,Asian,Widowed,Fully Meets,3,
1073,Sean,Bean,11-May-19,,Software Engineer,Mark Davis,sean.bean@bilearner.com,CCDR,Active,Full-Time,Zone A,Full-Time,Unk,,Software Engineering,Field Operations,9/24/1998,MA,Foreman,Male,67825,White,Single,Fully Meets,3,
1074,Lilianna,Mccall,19-Feb-21,24-Feb-23,Software Engineer,Sarah Young,lilianna.mccall@bilearner.com,SVG,Exited,Full-Time,Zone A,Temporary,Voluntary,Professional usually hospital worker among.,Software Engineering,General - Con,7/8/1983,MA,Laborer,Male,86545,Asian,Divorced,Fully Meets,3,Not a good culture fit
1075,Salvador,Thomas,5-Nov-22,16-Apr-23,Software Engineer,Michael Allen,salvador.thomas@bilearner.com,EW,Exited,Part-Time,Zone B,Full-Time,Involuntary,Health American identify meeting.,Software Engineering,Engineers,4/23/1968,MA,Engineer,Male,76670,Asian,Married,Fully Meets,3,Attendance issues
1076,Jair,Silva,22-Mar-20,28-Sep-20,Software Engineer,Daniel Harris,jair.silva@bilearner.com,MSC,Exited,Contract,Zone C,Part-Time,Retirement,Gun bill spend anyone.,Software Engineering,General - Eng,1/28/1943,MA,Administrative,Female,29368,White,Widowed,Fully Meets,3,Company downsizing
1077,Derek,Moreno,2-Feb-19,,Software Engineer,David Wright,derek.moreno@bilearner.com,TNS,Active,Contract,Zone B,Temporary,Unk,,Software Engineering,Wireless,5/10/1992,MA,Foreman,Female,97585,Black,Single,Fully Meets,3,
1078,Litzy,Conner,24-Feb-20,16-Jun-21,Software Engineer,Mark Davis,litzy.conner@bilearner.com,PYZ,Exited,Contract,Zone C,Temporary,Voluntary,Crime west best industry right alone begin.,Software Engineering,Aerial,3/19/1997,MA,Foreman,Female,42710,Asian,Divorced,Fully Meets,3,Career change
1079,Joanna,Burnett,7-Apr-21,1-May-22,Shared Services Manager,Karen Clark,joanna.burnett@bilearner.com,WBL,Exited,Part-Time,Zone B,Full-Time,Resignation,Story knowledge policy. Board tax treatment.,Software Engineering,Project Management - Eng,4/11/2000,MA,Manager,Female,21279,Hispanic,Divorced,Fully Meets,3,Health reasons
1080,Abdullah,Frederick,14-Nov-20,,Shared Services Manager,James Allen,abdullah.frederick@bilearner.com,NEL,Active,Part-Time,Zone C,Full-Time,Unk,,Software Engineering,Fielders,8/4/1988,MA,Engineer,Male,17976,Black,Widowed,Fully Meets,3,
1081,Armani,Porter,17-Jan-22,10-Aug-22,Software Engineer,William Clark,armani.porter@bilearner.com,EW,Exited,Contract,Zone B,Part-Time,Involuntary,Imagine plant southern sound reduce.,Software Engineering,General - Con,8/24/1965,MA,Laborer,Male,53628,Asian,Divorced,Fully Meets,3,Poor performance
1082,Taylor,Sanders,2-Sep-21,27-Jun-23,Software Engineer,Mark Walker,taylor.sanders@bilearner.com,MSC,Exited,Part-Time,Zone B,Part-Time,Retirement,Resource top fear shake green view great which.,Software Engineering,General - Con,3/3/1976,MA,Technician,Male,84761,Other,Married,Fully Meets,3,End of contract term
